LOT번호,작업명,설비번호,단위중량(kg),투입중량(kg),투입액량(L),염색길이(m),공정진행시간(%),목표온도,지시온도,진행온도,목표대비 진행온도,지시대비 진행온도,포속1,포속2,포속3,포속4,염색색차 DE
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,4.98,130,40.5,36.6,0.2815384615384615,0.9037037037037038,113,5,119,4,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,5.32,130,43.5,42.3,0.3253846153846154,0.9724137931034482,113,5,119,4,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,5.65,80,46.8,46.2,0.5775,0.9871794871794872,22,7,116,5,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,5.98,70,50.0,49.2,0.7028571428571428,0.984,22,7,116,5,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,6.31,70,50.0,46.4,0.6628571428571428,0.928,87,8,116,6,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,6.64,70,50.0,46.3,0.6614285714285714,0.926,87,8,116,6,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,6.98,70,50.0,46.1,0.6585714285714286,0.922,33,10,118,7,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,7.31,70,50.6,48.5,0.6928571428571428,0.958498023715415,80,11,118,7,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,7.64,130,52.3,52.3,0.4023076923076923,1.0,37,12,117,8,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,7.97,130,54.1,53.6,0.4123076923076923,0.9907578558225508,72,13,117,8,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,8.31,80,55.9,55.7,0.69625,0.9964221824686942,72,13,115,9,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,8.64,80,57.6,57.3,0.7162499999999999,0.9947916666666666,111,14,115,9,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,8.97,70,59.4,59.1,0.8442857142857143,0.994949494949495,46,15,115,10,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,9.3,70,61.2,60.6,0.8657142857142858,0.9901960784313724,64,16,115,10,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,9.63,40,63.0,62.7,1.5675,0.9952380952380953,64,16,114,11,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,9.97,30,64.7,64.5,2.15,0.9969088098918084,110,17,114,11,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,10.3,30,66.7,66.8,2.2266666666666666,1.0014992503748126,55,18,115,12,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,10.63,30,68.5,68.1,2.27,0.9941605839416058,54,19,115,12,1.057401
F2208120022,원단검사,FCM05,536,184.9,2000,84.0,10.96,30,70.2,70.0,2.333333333333333,0.9971509971509972,110,20,114,13,1.057401
F2208120058,원단검사,FCM12,460,33.5,600,18.0,0.93,30,30.0,37.0,1.2333333333333334,1.2333333333333334,70,1,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,1.25,30,30.0,38.8,1.2933333333333332,1.2933333333333332,51,2,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,1.56,30,30.0,38.7,1.29,1.29,51,2,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,1.87,30,30.0,38.6,1.2866666666666666,1.2866666666666666,51,2,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,2.18,40,30.0,38.4,0.96,1.28,51,2,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,2.49,40,30.0,38.0,0.95,1.2666666666666666,51,2,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,2.8,50,30.0,38.1,0.762,1.27,51,2,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,3.12,50,31.2,39.1,0.782,1.2532051282051282,51,2,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,3.43,50,31.2,35.4,0.708,1.1346153846153846,51,2,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,3.74,80,34.2,37.1,0.46375,1.0847953216374269,105,3,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,4.05,100,37.5,37.3,0.373,0.9946666666666666,105,3,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,4.36,100,40.0,38.7,0.387,0.9675,105,3,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,4.67,130,40.0,37.9,0.2915384615384615,0.9475,105,3,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,4.98,130,40.0,38.3,0.2946153846153846,0.9575,252,4,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,5.3,80,42.1,40.5,0.50625,0.9619952494061758,60,5,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,5.61,70,45.5,43.6,0.6228571428571429,0.9582417582417584,60,6,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,5.92,70,48.8,46.9,0.6699999999999999,0.9610655737704918,56,7,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,6.23,70,50.0,48.9,0.6985714285714285,0.978,56,8,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,6.54,70,50.0,48.0,0.6857142857142857,0.96,57,9,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,6.85,130,50.0,45.9,0.353076923076923,0.918,60,10,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,7.17,130,50.7,50.2,0.3861538461538462,0.990138067061144,61,11,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,7.48,80,52.5,52.1,0.65125,0.9923809523809524,56,12,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,7.79,80,54.3,53.3,0.66625,0.98158379373849,57,13,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,8.1,70,56.0,55.2,0.7885714285714286,0.9857142857142858,57,13,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,8.41,70,57.8,56.9,0.8128571428571428,0.9844290657439446,8,15,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,8.72,70,59.5,58.5,0.8357142857142857,0.9831932773109244,55,16,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,9.03,70,61.3,60.4,0.8628571428571429,0.9853181076672104,51,17,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,9.35,70,63.1,62.3,0.89,0.987321711568938,50,18,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,9.66,70,64.9,64.0,0.9142857142857144,0.9861325115562404,50,20,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,9.97,40,66.6,65.6,1.64,0.984984984984985,50,21,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,10.28,30,68.4,67.7,2.256666666666667,0.989766081871345,49,22,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,10.59,30,70.2,69.2,2.306666666666666,0.9857549857549858,48,23,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,10.9,30,72.0,71.5,2.3833333333333333,0.9930555555555556,48,24,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,11.21,30,73.7,72.7,2.4233333333333333,0.9864314789687924,46,26,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,11.53,30,75.4,74.5,2.4833333333333334,0.9880636604774536,46,26,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,11.84,30,77.2,76.4,2.546666666666667,0.989637305699482,90,27,0,0,2.023612
F2208120058,원단검사,FCM12,460,33.5,600,18.0,12.15,30,79.0,78.1,2.603333333333333,0.9886075949367088,44,29,0,0,2.023612
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,0.51,30,30.0,36.9,1.23,1.23,62,1,62,1,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,0.67,30,30.0,37.9,1.2633333333333332,1.2633333333333332,66,2,62,1,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,0.84,30,30.0,37.7,1.2566666666666668,1.2566666666666668,66,2,62,1,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,1.01,30,30.0,37.7,1.2566666666666668,1.2566666666666668,66,2,62,1,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,1.18,40,30.0,37.5,0.9375,1.25,66,2,62,1,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,1.35,40,30.0,37.4,0.935,1.2466666666666666,66,2,62,1,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,1.52,50,30.0,37.1,0.742,1.2366666666666668,66,2,62,1,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,1.69,50,33.4,39.4,0.7879999999999999,1.1796407185628743,72,3,62,1,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,1.85,50,36.6,39.4,0.7879999999999999,1.076502732240437,64,4,204,2,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,2.02,80,40.0,39.5,0.49375,0.9875,64,5,204,2,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,2.19,100,40.0,39.6,0.396,0.99,65,6,204,2,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,2.36,100,41.1,41.3,0.413,1.0048661800486618,63,7,204,2,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,2.53,130,44.4,43.9,0.3376923076923077,0.9887387387387389,65,8,204,2,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,2.7,130,47.7,47.9,0.3684615384615384,1.0041928721174005,63,9,336,2,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,2.87,80,50.0,49.2,0.615,0.984,64,10,397,2,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,3.04,70,50.0,48.4,0.6914285714285714,0.968,64,10,458,2,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,3.2,70,50.0,48.5,0.6928571428571428,0.97,66,11,458,3,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,3.37,70,50.8,49.8,0.7114285714285714,0.9803149606299212,66,12,67,4,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,3.54,70,52.5,52.9,0.7557142857142857,1.0076190476190476,67,13,67,5,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,3.71,130,54.3,54.8,0.4215384615384615,1.0092081031307552,63,14,63,6,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,3.88,130,56.1,56.5,0.4346153846153846,1.0071301247771836,65,15,64,7,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,4.05,80,57.9,57.7,0.7212500000000001,0.996545768566494,64,16,64,7,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,4.22,80,59.6,60.1,0.75125,1.0083892617449663,64,17,64,7,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,4.38,70,61.4,61.6,0.88,1.003257328990228,65,18,195,8,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,4.55,70,63.2,62.6,0.8942857142857144,0.990506329113924,63,19,195,8,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,4.72,70,65.0,65.8,0.94,1.0123076923076924,64,20,195,8,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,4.89,70,66.7,66.4,0.9485714285714286,0.9955022488755624,64,21,195,8,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,5.06,130,68.5,68.1,0.5238461538461539,0.9941605839416058,64,21,195,8,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,5.23,130,70.2,70.6,0.543076923076923,1.0056980056980056,64,22,259,9,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,5.4,80,72.0,71.6,0.8949999999999999,0.9944444444444444,65,23,259,9,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,5.56,80,73.8,74.0,0.925,1.0027100271002711,64,24,259,9,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,5.73,70,75.5,75.6,1.0799999999999998,1.001324503311258,63,25,193,10,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,5.9,70,77.3,77.3,1.1042857142857143,1.0,63,26,193,10,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,6.07,70,79.1,79.3,1.1328571428571428,1.0025284450063212,64,27,128,11,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,6.24,70,80.4,80.0,1.1428571428571428,0.9950248756218903,62,28,128,11,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,6.41,130,81.4,81.7,0.6284615384615385,1.0036855036855037,61,29,126,12,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,6.58,130,82.4,82.1,0.6315384615384615,0.9963592233009708,63,30,126,12,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,6.75,80,83.4,83.7,1.04625,1.0035971223021585,64,31,126,12,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,6.91,80,84.4,85.9,1.07375,1.0177725118483412,65,32,196,13,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,7.08,70,85.4,85.9,1.227142857142857,1.005854800936768,64,33,196,13,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,7.25,70,86.4,86.4,1.2342857142857144,1.0,64,33,196,13,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,7.42,70,87.4,87.7,1.252857142857143,1.003432494279176,64,34,196,13,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,7.59,70,88.4,88.4,1.262857142857143,1.0,63,35,196,13,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,7.76,70,89.5,89.7,1.2814285714285714,1.0022346368715085,65,36,311,13,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,7.93,70,90.5,91.1,1.3014285714285714,1.0066298342541435,64,37,328,14,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,8.09,40,91.4,91.3,2.2825,0.99890590809628,63,38,64,15,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,8.26,30,92.4,92.7,3.0900000000000003,1.0032467532467533,63,39,64,15,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,8.43,30,93.4,93.5,3.1166666666666667,1.0010706638115632,63,40,128,16,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,8.6,30,94.4,94.2,3.14,0.9978813559322034,64,41,128,16,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,8.77,30,95.4,95.1,3.17,0.9968553459119496,64,42,130,17,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,8.94,30,96.4,96.4,3.2133333333333334,1.0,64,43,130,17,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,9.11,30,97.4,97.3,3.243333333333333,0.9989733059548254,64,44,131,18,1.644801
F2208120066,원단검사,FCM08,460,48.0,1000,3.0,9.27,30,98.4,98.6,3.286666666666666,1.0020325203252032,63,45,131,18,1.644801
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,1.16,30,30.0,29.3,0.9766666666666668,0.9766666666666668,74,1,74,1,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,1.54,30,30.0,29.2,0.9733333333333332,0.9733333333333332,65,2,63,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,1.93,30,30.0,29.3,0.9766666666666668,0.9766666666666668,65,2,63,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,2.32,30,30.0,29.3,0.9766666666666668,0.9766666666666668,65,2,63,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,2.7,40,30.0,29.4,0.735,0.98,65,2,63,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,3.09,40,30.0,29.6,0.74,0.9866666666666668,65,2,63,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,3.47,50,31.5,30.4,0.608,0.965079365079365,65,2,63,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,3.86,50,36.5,36.5,0.73,1.0,69,3,63,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,4.25,50,40.0,39.6,0.792,0.99,61,4,63,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,4.63,80,40.0,39.5,0.49375,0.9875,61,5,63,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,5.02,100,42.1,42.1,0.421,1.0,62,6,300,2,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,5.41,100,45.5,44.8,0.4479999999999999,0.9846153846153846,63,7,322,3,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,5.79,130,48.8,48.7,0.3746153846153846,0.9979508196721312,61,8,61,4,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,6.18,130,50.0,48.5,0.3730769230769231,0.97,61,9,61,5,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,6.56,80,50.0,48.7,0.60875,0.974,61,10,61,5,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,6.95,70,50.0,48.2,0.6885714285714286,0.964,64,11,61,5,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,7.34,70,51.3,50.8,0.7257142857142856,0.9902534113060428,65,12,191,6,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,7.72,70,53.1,53.6,0.7657142857142857,1.009416195856874,60,13,61,7,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,8.11,70,54.8,54.6,0.78,0.9963503649635036,60,14,60,8,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,8.49,70,56.6,56.9,0.8128571428571428,1.0053003533568905,62,15,60,8,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,8.88,130,58.4,58.0,0.4461538461538462,0.9931506849315068,60,16,123,9,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,9.27,130,60.2,60.0,0.4615384615384615,0.9966777408637874,60,17,123,9,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,9.65,80,61.9,62.3,0.7787499999999999,1.0064620355411955,61,18,123,9,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,10.04,80,63.7,64.0,0.8,1.0047095761381477,59,19,182,10,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,10.42,70,65.5,65.2,0.9314285714285716,0.9954198473282444,58,20,182,10,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,10.81,70,67.2,67.2,0.96,1.0,60,21,182,10,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,11.2,40,69.0,69.6,1.7399999999999998,1.008695652173913,61,22,182,11,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,11.58,30,70.7,70.2,2.3400000000000003,0.9929278642149928,60,23,182,11,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,11.97,30,72.5,72.5,2.4166666666666665,1.0,59,24,121,12,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,12.36,30,74.3,74.3,2.4766666666666666,1.0,59,25,59,13,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,12.74,30,76.0,76.0,2.533333333333333,1.0,57,26,57,14,1.068646
F2208120067,원단검사,FCM08,460,46.4,1000,3.0,13.13,30,77.8,77.5,2.583333333333333,0.9961439588688946,59,27,59,15,1.068646
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,0.5,30,30.0,29.2,0.9733333333333332,0.9733333333333332,79,1,0,0,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,0.66,30,30.0,29.1,0.97,0.97,70,2,151,1,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,0.83,30,30.0,29.1,0.97,0.97,70,2,151,1,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,1.0,30,30.0,29.2,0.9733333333333332,0.9733333333333332,70,2,151,1,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,1.16,40,30.0,29.4,0.735,0.98,70,2,151,1,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,1.33,40,30.0,29.5,0.7375,0.9833333333333332,70,2,151,1,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,1.49,50,30.9,29.7,0.594,0.9611650485436892,70,2,151,1,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,1.66,50,34.5,34.2,0.684,0.991304347826087,62,3,151,1,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,1.82,50,39.6,38.9,0.778,0.9823232323232324,67,4,129,2,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,1.99,80,40.0,38.8,0.485,0.97,70,5,129,2,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,2.16,100,40.8,40.0,0.4,0.9803921568627452,70,5,129,2,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,2.32,100,44.1,43.4,0.434,0.984126984126984,71,6,141,3,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,2.49,130,47.5,47.2,0.3630769230769231,0.9936842105263158,70,7,69,4,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,2.65,130,50.0,49.1,0.3776923076923077,0.982,69,8,69,4,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,2.82,80,50.0,48.6,0.6075,0.972,69,9,69,4,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,2.99,70,50.0,48.4,0.6914285714285714,0.968,72,10,212,5,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,3.15,70,50.6,50.5,0.7214285714285714,0.9980237154150198,72,10,212,5,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,3.32,70,52.4,52.3,0.7471428571428571,0.9980916030534353,72,11,212,5,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,3.48,70,54.1,54.6,0.78,1.009242144177449,69,12,212,5,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,3.65,70,55.9,55.3,0.7899999999999999,0.9892665474060822,70,13,212,5,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,3.81,130,57.7,58.0,0.4461538461538462,1.0051993067590987,70,14,312,5,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,3.98,130,59.4,59.3,0.4561538461538461,0.9983164983164984,70,15,372,5,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,4.15,80,61.2,61.2,0.765,1.0,71,16,432,5,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,4.31,80,62.9,62.9,0.78625,1.0,71,16,491,5,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,4.48,70,64.7,64.5,0.9214285714285714,0.9969088098918084,69,17,499,6,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,4.64,70,66.5,66.9,0.9557142857142858,1.0060150375939851,71,18,70,7,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,4.81,70,68.2,67.6,0.9657142857142856,0.9912023460410556,70,19,69,8,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,4.98,70,70.0,70.0,1.0,1.0,70,20,70,9,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,5.14,70,71.7,72.0,1.0285714285714285,1.00418410041841,69,21,70,10,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,5.31,130,73.5,73.5,0.5653846153846154,1.0,69,21,70,10,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,5.47,130,75.3,75.5,0.5807692307692308,1.00265604249668,68,22,68,11,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,5.64,80,77.0,76.9,0.96125,0.9987012987012988,70,23,69,12,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,5.8,80,78.8,78.3,0.97875,0.9936548223350252,70,24,70,13,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,5.97,70,80.3,80.7,1.1528571428571428,1.0049813200498132,70,25,70,13,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,6.14,70,81.3,81.4,1.162857142857143,1.0012300123001232,69,26,140,14,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,6.3,70,82.3,81.9,1.1700000000000002,0.9951397326852978,69,27,69,15,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,6.47,70,83.3,83.1,1.187142857142857,0.9975990396158464,69,27,69,15,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,6.63,70,84.3,84.0,1.2,0.99644128113879,67,28,69,15,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,6.8,130,85.3,85.4,0.6569230769230769,1.0011723329425557,68,29,69,15,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,6.97,130,86.3,86.6,0.6661538461538461,1.0034762456546928,69,30,69,15,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,7.13,80,87.3,86.9,1.0862500000000002,0.995418098510882,68,31,305,15,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,7.3,80,88.3,88.0,1.1,0.9966024915062288,69,32,350,16,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,7.46,70,89.3,89.1,1.272857142857143,0.9977603583426652,67,33,350,16,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,7.63,70,90.3,90.4,1.2914285714285716,1.001107419712071,67,33,350,16,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,7.79,70,91.3,91.0,1.3,0.9967141292442496,69,34,138,17,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,7.96,70,92.3,91.9,1.312857142857143,0.9956663055254604,67,35,138,17,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,8.13,70,93.3,93.5,1.3357142857142856,1.002143622722401,68,36,138,17,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,8.29,130,94.3,94.0,0.7230769230769231,0.9968186638388123,69,37,209,18,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,8.46,130,95.3,95.6,0.7353846153846153,1.0031479538300103,69,38,209,18,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,8.62,80,96.3,96.2,1.2025,0.9989615784008308,68,39,209,18,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,8.79,80,97.3,96.9,1.2112500000000002,0.9958890030832478,68,39,209,18,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,8.96,70,98.3,98.5,1.4071428571428573,1.002034587995931,69,40,209,18,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,9.12,70,99.3,99.1,1.4157142857142857,0.997985901309164,69,41,326,18,0.8660321
F2208120070,원단검사,FCM08,460,51.5,1000,36.0,9.29,40,100.0,99.9,2.4975,0.999,69,42,384,18,0.8660321
